Date,Day_of_Week,LineName,Route_Type,DepartureTime,Hour_of_Day,Live_Traffic_Index,Actual_Delay_Minutes
2024-09-19,Thursday,597,City Service,15:00:00,15,1.6,6
2024-09-19,Thursday,597,City Service,16:00:00,16,5.4,20
2024-09-19,Thursday,597,City Service,17:00:00,17,3.5,15
2024-09-19,Thursday,597,City Service,18:00:00,18,1.6,14
2024-09-19,Thursday,598,Commuter Express,08:00:00,8,3.0,16
2024-09-19,Thursday,598,Commuter Express,09:00:00,9,3.9,14
2024-09-19,Thursday,598,Commuter Express,10:00:00,10,0.0,5
2024-09-19,Thursday,598,Commuter Express,11:00:00,11,0.8,7
2024-09-19,Thursday,598,Commuter Express,12:00:00,12,1.5,5
2024-09-19,Thursday,598,Commuter Express,13:00:00,13,2.6,8
2024-09-19,Thursday,598,Commuter Express,14:00:00,14,0.4,6
2024-09-19,Thursday,598,Commuter Express,15:00:00,15,1.5,5
2024-09-19,Thursday,598,Commuter Express,16:00:00,16,2.7,16
2024-09-19,Thursday,598,Commuter Express,17:00:00,17,0.7,11
2024-09-19,Thursday,598,Commuter Express,18:00:00,18,1.8,12
2024-09-20,Friday,597,City Service,08:00:00,8,2.8,9
2024-09-20,Friday,597,City Service,09:00:00,9,2.2,10
2024-09-20,Friday,597,City Service,10:00:00,10,1.8,6
2024-09-20,Friday,597,City Service,11:00:00,11,1.1,8
2024-09-20,Friday,597,City Service,12:00:00,12,0.5,7
2024-09-20,Friday,597,City Service,13:00:00,13,0.4,5
2024-09-20,Friday,597,City Service,14:00:00,14,2.0,4
2024-09-20,Friday,597,City Service,15:00:00,15,1.7,3
2024-09-20,Friday,597,City Service,16:00:00,16,3.5,13
2024-09-20,Friday,597,City Service,17:00:00,17,3.0,15
2024-09-20,Friday,597,City Service,18:00:00,18,3.6,11
2024-09-20,Friday,598,Commuter Express,08:00:00,8,3.3,16
2024-09-20,Friday,598,Commuter Express,09:00:00,9,3.4,13
2024-09-20,Friday,598,Commuter Express,10:00:00,10,0.0,0
2024-09-20,Friday,598,Commuter Express,11:00:00,11,1.3,6
2024-09-20,Friday,598,Commuter Express,12:00:00,12,0.8,9
2024-09-20,Friday,598,Commuter Express,13:00:00,13,1.0,5
2024-09-20,Friday,598,Commuter Express,14:00:00,14,2.5,7
2024-09-20,Friday,598,Commuter Express,15:00:00,15,0.0,3
2024-09-20,Friday,598,Commuter Express,16:00:00,16,1.6,15
2024-09-20,Friday,598,Commuter Express,17:00:00,17,3.7,12
2024-09-20,Friday,598,Commuter Express,18:00:00,18,3.4,18
2024-09-21,Saturday,597,City Service,08:00:00,8,2.8,8
2024-09-21,Saturday,597,City Service,09:00:00,9,2.2,10
2024-09-21,Saturday,597,City Service,10:00:00,10,0.7,3
2024-09-21,Saturday,597,City Service,11:00:00,11,0.0,4
2024-09-21,Saturday,597,City Service,12:00:00,12,1.1,4
2024-09-21,Saturday,597,City Service,13:00:00,13,0.0,2
2024-09-21,Saturday,597,City Service,14:00:00,14,1.2,2
2024-09-21,Saturday,597,City Service,15:00:00,15,0.6,2
2024-09-21,Saturday,597,City Service,16:00:00,16,1.5,8
2024-09-21,Saturday,597,City Service,17:00:00,17,0.0,5
2024-09-21,Saturday,597,City Service,18:00:00,18,1.1,7
2024-09-21,Saturday,598,Commuter Express,08:00:00,8,2.0,6
2024-09-21,Saturday,598,Commuter Express,09:00:00,9,1.0,5
2024-09-21,Saturday,598,Commuter Express,10:00:00,10,0.0,1
2024-09-21,Saturday,598,Commuter Express,11:00:00,11,1.7,2
2024-09-21,Saturday,598,Commuter Express,12:00:00,12,1.3,3
2024-09-21,Saturday,598,Commuter Express,13:00:00,13,0.0,2
2024-09-21,Saturday,598,Commuter Express,14:00:00,14,0.2,5
2024-09-21,Saturday,598,Commuter Express,15:00:00,15,0.2,3
2024-09-21,Saturday,598,Commuter Express,16:00:00,16,1.1,4
2024-09-21,Saturday,598,Commuter Express,17:00:00,17,0.0,6
2024-09-21,Saturday,598,Commuter Express,18:00:00,18,0.8,7
2024-09-22,Sunday,597,City Service,08:00:00,8,1.3,6
2024-09-22,Sunday,597,City Service,09:00:00,9,1.0,5
2024-09-22,Sunday,597,City Service,10:00:00,10,1.3,2
2024-09-22,Sunday,597,City Service,11:00:00,11,1.6,2
2024-09-22,Sunday,597,City Service,12:00:00,12,0.0,3
2024-09-22,Sunday,597,City Service,13:00:00,13,0.0,2
2024-09-22,Sunday,597,City Service,14:00:00,14,1.2,2
2024-09-22,Sunday,597,City Service,15:00:00,15,0.0,0
2024-09-22,Sunday,597,City Service,16:00:00,16,0.1,7
2024-09-22,Sunday,597,City Service,17:00:00,17,0.0,5
2024-09-22,Sunday,597,City Service,18:00:00,18,1.3,4
2024-09-22,Sunday,598,Commuter Express,08:00:00,8,0.8,7
2024-09-22,Sunday,598,Commuter Express,09:00:00,9,1.5,5
2024-09-22,Sunday,598,Commuter Express,10:00:00,10,0.9,1
2024-09-22,Sunday,598,Commuter Express,11:00:00,11,0.0,4
2024-09-22,Sunday,598,Commuter Express,12:00:00,12,0.0,3
2024-09-22,Sunday,598,Commuter Express,13:00:00,13,1.3,3
2024-09-22,Sunday,598,Commuter Express,14:00:00,14,0.1,3
2024-09-22,Sunday,598,Commuter Express,15:00:00,15,0.0,2
2024-09-22,Sunday,598,Commuter Express,16:00:00,16,1.2,8
2024-09-22,Sunday,598,Commuter Express,17:00:00,17,1.9,7
2024-09-22,Sunday,598,Commuter Express,18:00:00,18,2.6,8
2024-09-23,Monday,597,City Service,08:00:00,8,2.5,12
2024-09-23,Monday,597,City Service,09:00:00,9,3.1,11
2024-09-23,Monday,597,City Service,10:00:00,10,1.9,7
2024-09-23,Monday,597,City Service,11:00:00,11,0.9,6
2024-09-23,Monday,597,City Service,12:00:00,12,2.4,6
2024-09-23,Monday,597,City Service,13:00:00,13,1.5,5
2024-09-23,Monday,597,City Service,14:00:00,14,0.0,5
2024-09-23,Monday,597,City Service,15:00:00,15,1.3,2
2024-09-23,Monday,597,City Service,16:00:00,16,2.7,20
2024-09-23,Monday,597,City Service,17:00:00,17,3.6,15
2024-09-23,Monday,597,City Service,18:00:00,18,1.0,10
2024-09-23,Monday,598,Commuter Express,08:00:00,8,3.5,13
2024-09-23,Monday,598,Commuter Express,09:00:00,9,1.9,12
2024-09-23,Monday,598,Commuter Express,10:00:00,10,2.4,5
2024-09-23,Monday,598,Commuter Express,11:00:00,11,0.0,4
2024-09-23,Monday,598,Commuter Express,12:00:00,12,1.3,5
2024-09-23,Monday,598,Commuter Express,13:00:00,13,1.7,4
2024-09-23,Monday,598,Commuter Express,14:00:00,14,0.3,5
2024-09-23,Monday,598,Commuter Express,15:00:00,15,1.3,8
2024-09-23,Monday,598,Commuter Express,16:00:00,16,3.2,13
2024-09-23,Monday,598,Commuter Express,17:00:00,17,1.1,12
2024-09-23,Monday,598,Commuter Express,18:00:00,18,1.4,14
2024-09-24,Tuesday,597,City Service,08:00:00,8,3.8,13
2024-09-24,Tuesday,597,City Service,09:00:00,9,1.9,11
2024-09-24,Tuesday,597,City Service,10:00:00,10,2.1,6
2024-09-24,Tuesday,597,City Service,11:00:00,11,0.9,4
2024-09-24,Tuesday,597,City Service,12:00:00,12,1.3,8
2024-09-24,Tuesday,597,City Service,13:00:00,13,0.0,3
2024-09-24,Tuesday,597,City Service,14:00:00,14,1.1,11
2024-09-24,Tuesday,597,City Service,15:00:00,15,2.3,7
2024-09-24,Tuesday,597,City Service,16:00:00,16,1.5,11
2024-09-24,Tuesday,597,City Service,17:00:00,17,1.9,15
2024-09-24,Tuesday,597,City Service,18:00:00,18,2.0,5
2024-09-24,Tuesday,598,Commuter Express,08:00:00,8,1.3,10
2024-09-24,Tuesday,598,Commuter Express,09:00:00,9,2.4,12
2024-09-24,Tuesday,598,Commuter Express,10:00:00,10,1.8,3
2024-09-24,Tuesday,598,Commuter Express,11:00:00,11,1.8,8
2024-09-24,Tuesday,598,Commuter Express,12:00:00,12,0.0,7
2024-09-24,Tuesday,598,Commuter Express,13:00:00,13,1.7,4
2024-09-24,Tuesday,598,Commuter Express,14:00:00,14,2.5,6
2024-09-24,Tuesday,598,Commuter Express,15:00:00,15,0.7,8
2024-09-24,Tuesday,598,Commuter Express,16:00:00,16,1.3,6
2024-09-24,Tuesday,598,Commuter Express,17:00:00,17,1.0,7
2024-09-24,Tuesday,598,Commuter Express,18:00:00,18,1.6,14
2024-09-25,Wednesday,597,City Service,08:00:00,8,3.4,21
2024-09-25,Wednesday,597,City Service,09:00:00,9,1.5,10
2024-09-25,Wednesday,597,City Service,10:00:00,10,1.4,4
2024-09-25,Wednesday,597,City Service,11:00:00,11,1.7,4
2024-09-25,Wednesday,597,City Service,12:00:00,12,1.7,8
2024-09-25,Wednesday,597,City Service,13:00:00,13,0.0,3
2024-09-25,Wednesday,597,City Service,14:00:00,14,0.0,6
2024-09-25,Wednesday,597,City Service,15:00:00,15,2.2,6
2024-09-25,Wednesday,597,City Service,16:00:00,16,0.9,12
2024-09-25,Wednesday,597,City Service,17:00:00,17,3.2,16
2024-09-25,Wednesday,597,City Service,18:00:00,18,1.5,10
2024-09-25,Wednesday,598,Commuter Express,08:00:00,8,3.5,15
2024-09-25,Wednesday,598,Commuter Express,09:00:00,9,1.6,11
2024-09-25,Wednesday,598,Commuter Express,10:00:00,10,2.3,6
2024-09-25,Wednesday,598,Commuter Express,11:00:00,11,2.4,6
2024-09-25,Wednesday,598,Commuter Express,12:00:00,12,0.1,5
2024-09-25,Wednesday,598,Commuter Express,13:00:00,13,0.2,4
2024-09-25,Wednesday,598,Commuter Express,14:00:00,14,1.5,8
2024-09-25,Wednesday,598,Commuter Express,15:00:00,15,0.5,5
2024-09-25,Wednesday,598,Commuter Express,16:00:00,16,2.1,15
2024-09-25,Wednesday,598,Commuter Express,17:00:00,17,2.4,19
2024-09-25,Wednesday,598,Commuter Express,18:00:00,18,3.5,12
2024-09-26,Thursday,597,City Service,08:00:00,8,1.7,11
2024-09-26,Thursday,597,City Service,09:00:00,9,4.3,18
2024-09-26,Thursday,597,City Service,10:00:00,10,1.0,5
2024-09-26,Thursday,597,City Service,11:00:00,11,1.1,12
2024-09-26,Thursday,597,City Service,12:00:00,12,0.7,2
2024-09-26,Thursday,597,City Service,13:00:00,13,0.4,8
2024-09-26,Thursday,597,City Service,14:00:00,14,1.2,3
2024-09-26,Thursday,597,City Service,15:00:00,15,0.0,5
2024-09-26,Thursday,597,City Service,16:00:00,16,3.4,10
2024-09-26,Thursday,597,City Service,17:00:00,17,1.8,16
2024-09-26,Thursday,597,City Service,18:00:00,18,4.1,16
2024-09-26,Thursday,598,Commuter Express,08:00:00,8,4.1,19
2024-09-26,Thursday,598,Commuter Express,09:00:00,9,3.4,15
2024-09-26,Thursday,598,Commuter Express,10:00:00,10,1.4,9
2024-09-26,Thursday,598,Commuter Express,11:00:00,11,1.0,4
2024-09-26,Thursday,598,Commuter Express,12:00:00,12,1.3,6
2024-09-26,Thursday,598,Commuter Express,13:00:00,13,2.3,6
2024-09-26,Thursday,598,Commuter Express,14:00:00,14,2.2,6
2024-09-26,Thursday,598,Commuter Express,15:00:00,15,0.8,5
2024-09-26,Thursday,598,Commuter Express,16:00:00,16,3.5,21
2024-09-26,Thursday,598,Commuter Express,17:00:00,17,2.3,9
2024-09-26,Thursday,598,Commuter Express,18:00:00,18,3.5,15
2024-09-27,Friday,597,City Service,08:00:00,8,1.8,16
2024-09-27,Friday,597,City Service,09:00:00,9,0.8,5
2024-09-27,Friday,597,City Service,10:00:00,10,0.4,3
2024-09-27,Friday,597,City Service,11:00:00,11,2.2,4
2024-09-27,Friday,597,City Service,12:00:00,12,1.7,5
2024-09-27,Friday,597,City Service,13:00:00,13,1.8,6
2024-09-27,Friday,597,City Service,14:00:00,14,0.0,5
2024-09-27,Friday,597,City Service,15:00:00,15,0.4,5
2024-09-27,Friday,597,City Service,16:00:00,16,0.6,7
2024-09-27,Friday,597,City Service,17:00:00,17,3.1,17
2024-09-27,Friday,597,City Service,18:00:00,18,1.3,13
2024-09-27,Friday,598,Commuter Express,08:00:00,8,2.8,11
2024-09-27,Friday,598,Commuter Express,09:00:00,9,4.6,17
2024-09-27,Friday,598,Commuter Express,10:00:00,10,0.2,5
2024-09-27,Friday,598,Commuter Express,11:00:00,11,0.0,4
2024-09-27,Friday,598,Commuter Express,12:00:00,12,0.6,4
2024-09-27,Friday,598,Commuter Express,13:00:00,13,1.2,5
2024-09-27,Friday,598,Commuter Express,14:00:00,14,1.9,8
2024-09-27,Friday,598,Commuter Express,15:00:00,15,1.7,7
2024-09-27,Friday,598,Commuter Express,16:00:00,16,3.7,11
2024-09-27,Friday,598,Commuter Express,17:00:00,17,2.7,13
2024-09-27,Friday,598,Commuter Express,18:00:00,18,2.9,13
2024-09-28,Saturday,597,City Service,08:00:00,8,0.2,7
2024-09-28,Saturday,597,City Service,09:00:00,9,0.0,5
2024-09-28,Saturday,597,City Service,10:00:00,10,0.1,3
2024-09-28,Saturday,597,City Service,11:00:00,11,0.0,2
2024-09-28,Saturday,597,City Service,12:00:00,12,2.1,5
2024-09-28,Saturday,597,City Service,13:00:00,13,0.2,0
2024-09-28,Saturday,597,City Service,14:00:00,14,1.1,4
2024-09-28,Saturday,597,City Service,15:00:00,15,0.0,2
2024-09-28,Saturday,597,City Service,16:00:00,16,1.3,7
2024-09-28,Saturday,597,City Service,17:00:00,17,1.2,7
2024-09-28,Saturday,597,City Service,18:00:00,18,2.0,7
2024-09-28,Saturday,598,Commuter Express,08:00:00,8,0.0,4
2024-09-28,Saturday,598,Commuter Express,09:00:00,9,0.0,5
2024-09-28,Saturday,598,Commuter Express,10:00:00,10,0.0,4
2024-09-28,Saturday,598,Commuter Express,11:00:00,11,0.0,3
2024-09-28,Saturday,598,Commuter Express,12:00:00,12,2.2,4
2024-09-28,Saturday,598,Commuter Express,13:00:00,13,1.8,3
2024-09-28,Saturday,598,Commuter Express,14:00:00,14,0.4,2
2024-09-28,Saturday,598,Commuter Express,15:00:00,15,1.2,1
2024-09-28,Saturday,598,Commuter Express,16:00:00,16,1.6,6
2024-09-28,Saturday,598,Commuter Express,17:00:00,17,2.2,7
2024-09-28,Saturday,598,Commuter Express,18:00:00,18,1.9,10
2024-09-29,Sunday,597,City Service,08:00:00,8,0.0,5
2024-09-29,Sunday,597,City Service,09:00:00,9,0.7,6
2024-09-29,Sunday,597,City Service,10:00:00,10,0.6,3
2024-09-29,Sunday,597,City Service,11:00:00,11,0.0,1
2024-09-29,Sunday,597,City Service,12:00:00,12,0.8,2
2024-09-29,Sunday,597,City Service,13:00:00,13,1.7,3
2024-09-29,Sunday,597,City Service,14:00:00,14,2.2,4
2024-09-29,Sunday,597,City Service,15:00:00,15,0.0,2
2024-09-29,Sunday,597,City Service,16:00:00,16,1.4,6
2024-09-29,Sunday,597,City Service,17:00:00,17,2.4,8
2024-09-29,Sunday,597,City Service,18:00:00,18,1.0,3
2024-09-29,Sunday,598,Commuter Express,08:00:00,8,0.5,5
2024-09-29,Sunday,598,Commuter Express,09:00:00,9,0.4,8
2024-09-29,Sunday,598,Commuter Express,10:00:00,10,0.9,3
2024-09-29,Sunday,598,Commuter Express,11:00:00,11,0.0,1
2024-09-29,Sunday,598,Commuter Express,12:00:00,12,0.8,3
2024-09-29,Sunday,598,Commuter Express,13:00:00,13,0.0,1
2024-09-29,Sunday,598,Commuter Express,14:00:00,14,0.0,2
2024-09-29,Sunday,598,Commuter Express,15:00:00,15,0.0,2
2024-09-29,Sunday,598,Commuter Express,16:00:00,16,0.3,5
2024-09-29,Sunday,598,Commuter Express,17:00:00,17,2.5,5
2024-09-29,Sunday,598,Commuter Express,18:00:00,18,0.2,7
2024-09-30,Monday,597,City Service,08:00:00,8,1.8,8
2024-09-30,Monday,597,City Service,09:00:00,9,1.7,15
2024-09-30,Monday,597,City Service,10:00:00,10,1.7,8
2024-09-30,Monday,597,City Service,11:00:00,11,0.1,7
2024-09-30,Monday,597,City Service,12:00:00,12,0.7,4
2024-09-30,Monday,597,City Service,13:00:00,13,1.8,5
2024-09-30,Monday,597,City Service,14:00:00,14,1.5,5
2024-09-30,Monday,597,City Service,15:00:00,15,1.4,10
2024-09-30,Monday,597,City Service,16:00:00,16,0.4,7
2024-09-30,Monday,597,City Service,17:00:00,17,2.8,12
2024-09-30,Monday,597,City Service,18:00:00,18,2.1,15
2024-09-30,Monday,598,Commuter Express,08:00:00,8,3.1,21
2024-09-30,Monday,598,Commuter Express,09:00:00,9,2.4,13
2024-09-30,Monday,598,Commuter Express,10:00:00,10,2.4,5
2024-09-30,Monday,598,Commuter Express,11:00:00,11,0.3,4
2024-09-30,Monday,598,Commuter Express,12:00:00,12,2.1,6
2024-09-30,Monday,598,Commuter Express,13:00:00,13,1.6,2
2024-09-30,Monday,598,Commuter Express,14:00:00,14,0.0,3
2024-09-30,Monday,598,Commuter Express,15:00:00,15,2.4,6
2024-09-30,Monday,598,Commuter Express,16:00:00,16,1.6,12
2024-09-30,Monday,598,Commuter Express,17:00:00,17,3.1,19
2024-09-30,Monday,598,Commuter Express,18:00:00,18,0.6,8
2024-10-01,Tuesday,597,City Service,08:00:00,8,0.5,9
2024-10-01,Tuesday,597,City Service,09:00:00,9,3.5,12
2024-10-01,Tuesday,597,City Service,10:00:00,10,1.4,3
2024-10-01,Tuesday,597,City Service,11:00:00,11,0.6,8
2024-10-01,Tuesday,597,City Service,12:00:00,12,2.7,8
2024-10-01,Tuesday,597,City Service,13:00:00,13,1.3,8
2024-10-01,Tuesday,597,City Service,14:00:00,14,2.4,5
2024-10-01,Tuesday,597,City Service,15:00:00,15,0.3,2
2024-10-01,Tuesday,597,City Service,16:00:00,16,4.0,16
2024-10-01,Tuesday,597,City Service,17:00:00,17,0.9,11
2024-10-01,Tuesday,597,City Service,18:00:00,18,2.4,10
2024-10-01,Tuesday,598,Commuter Express,08:00:00,8,2.3,17
2024-10-01,Tuesday,598,Commuter Express,09:00:00,9,4.3,18
2024-10-01,Tuesday,598,Commuter Express,10:00:00,10,0.5,7
2024-10-01,Tuesday,598,Commuter Express,11:00:00,11,2.0,4
2024-10-01,Tuesday,598,Commuter Express,12:00:00,12,2.6,6
2024-10-01,Tuesday,598,Commuter Express,13:00:00,13,0.6,4
2024-10-01,Tuesday,598,Commuter Express,14:00:00,14,3.4,11
2024-10-01,Tuesday,598,Commuter Express,15:00:00,15,1.3,4
2024-10-01,Tuesday,598,Commuter Express,16:00:00,16,4.4,15
2024-10-01,Tuesday,598,Commuter Express,17:00:00,17,3.9,13
2024-10-01,Tuesday,598,Commuter Express,18:00:00,18,2.0,16
2024-10-02,Wednesday,597,City Service,08:00:00,8,1.7,7
2024-10-02,Wednesday,597,City Service,09:00:00,9,1.3,13
2024-10-02,Wednesday,597,City Service,10:00:00,10,1.8,6
2024-10-02,Wednesday,597,City Service,11:00:00,11,1.4,7
2024-10-02,Wednesday,597,City Service,12:00:00,12,1.1,7
2024-10-02,Wednesday,597,City Service,13:00:00,13,2.5,6
2024-10-02,Wednesday,597,City Service,14:00:00,14,0.7,6
2024-10-02,Wednesday,597,City Service,15:00:00,15,2.4,5
2024-10-02,Wednesday,597,City Service,16:00:00,16,3.3,10
2024-10-02,Wednesday,597,City Service,17:00:00,17,3.5,18
2024-10-02,Wednesday,597,City Service,18:00:00,18,2.1,10
2024-10-02,Wednesday,598,Commuter Express,08:00:00,8,4.5,17
2024-10-02,Wednesday,598,Commuter Express,09:00:00,9,4.5,18
2024-10-02,Wednesday,598,Commuter Express,10:00:00,10,2.3,7
2024-10-02,Wednesday,598,Commuter Express,11:00:00,11,0.0,1
2024-10-02,Wednesday,598,Commuter Express,12:00:00,12,0.0,6
2024-10-02,Wednesday,598,Commuter Express,13:00:00,13,0.1,6
2024-10-02,Wednesday,598,Commuter Express,14:00:00,14,0.6,7
2024-10-02,Wednesday,598,Commuter Express,15:00:00,15,0.0,3
2024-10-02,Wednesday,598,Commuter Express,16:00:00,16,2.0,14
2024-10-02,Wednesday,598,Commuter Express,17:00:00,17,2.7,8
2024-10-02,Wednesday,598,Commuter Express,18:00:00,18,0.8,11
2024-10-03,Thursday,597,City Service,08:00:00,8,1.6,13
2024-10-03,Thursday,597,City Service,09:00:00,9,2.7,10
2024-10-03,Thursday,597,City Service,10:00:00,10,0.9,10
2024-10-03,Thursday,597,City Service,11:00:00,11,1.4,5
2024-10-03,Thursday,597,City Service,12:00:00,12,1.9,4
2024-10-03,Thursday,597,City Service,13:00:00,13,0.5,7
2024-10-03,Thursday,597,City Service,14:00:00,14,1.5,7
2024-10-03,Thursday,597,City Service,15:00:00,15,1.0,8
2024-10-03,Thursday,597,City Service,16:00:00,16,3.5,15
2024-10-03,Thursday,597,City Service,17:00:00,17,2.3,7
2024-10-03,Thursday,597,City Service,18:00:00,18,2.0,12
2024-10-03,Thursday,598,Commuter Express,08:00:00,8,1.5,14
2024-10-03,Thursday,598,Commuter Express,09:00:00,9,0.7,5
2024-10-03,Thursday,598,Commuter Express,10:00:00,10,0.3,8
2024-10-03,Thursday,598,Commuter Express,11:00:00,11,0.0,5
2024-10-03,Thursday,598,Commuter Express,12:00:00,12,2.3,6
2024-10-03,Thursday,598,Commuter Express,13:00:00,13,2.1,5
2024-10-03,Thursday,598,Commuter Express,14:00:00,14,0.0,6
2024-10-03,Thursday,598,Commuter Express,15:00:00,15,0.7,5
2024-10-03,Thursday,598,Commuter Express,16:00:00,16,2.8,14
2024-10-03,Thursday,598,Commuter Express,17:00:00,17,2.4,18
2024-10-03,Thursday,598,Commuter Express,18:00:00,18,1.6,10
2024-10-04,Friday,597,City Service,08:00:00,8,3.2,16
2024-10-04,Friday,597,City Service,09:00:00,9,4.5,18
2024-10-04,Friday,597,City Service,10:00:00,10,0.1,4
2024-10-04,Friday,597,City Service,11:00:00,11,0.2,4
2024-10-04,Friday,597,City Service,12:00:00,12,1.8,2
2024-10-04,Friday,597,City Service,13:00:00,13,1.2,5
2024-10-04,Friday,597,City Service,14:00:00,14,1.5,6
2024-10-04,Friday,597,City Service,15:00:00,15,0.0,6
2024-10-04,Friday,597,City Service,16:00:00,16,1.6,12
2024-10-04,Friday,597,City Service,17:00:00,17,1.8,12
2024-10-04,Friday,597,City Service,18:00:00,18,2.6,17
2024-10-04,Friday,598,Commuter Express,08:00:00,8,1.7,13
2024-10-04,Friday,598,Commuter Express,09:00:00,9,2.0,17
2024-10-04,Friday,598,Commuter Express,10:00:00,10,1.2,6
2024-10-04,Friday,598,Commuter Express,11:00:00,11,0.7,4
2024-10-04,Friday,598,Commuter Express,12:00:00,12,2.1,6
2024-10-04,Friday,598,Commuter Express,13:00:00,13,0.7,6
2024-10-04,Friday,598,Commuter Express,14:00:00,14,1.3,10
2024-10-04,Friday,598,Commuter Express,15:00:00,15,1.2,5
2024-10-04,Friday,598,Commuter Express,16:00:00,16,2.6,11
2024-10-04,Friday,598,Commuter Express,17:00:00,17,1.5,14
2024-10-04,Friday,598,Commuter Express,18:00:00,18,3.7,15
2024-10-05,Saturday,597,City Service,08:00:00,8,1.9,7
2024-10-05,Saturday,597,City Service,09:00:00,9,0.6,8
2024-10-05,Saturday,597,City Service,10:00:00,10,0.0,2
2024-10-05,Saturday,597,City Service,11:00:00,11,0.2,3
2024-10-05,Saturday,597,City Service,12:00:00,12,1.8,2
2024-10-05,Saturday,597,City Service,13:00:00,13,0.0,4
2024-10-05,Saturday,597,City Service,14:00:00,14,0.0,1
2024-10-05,Saturday,597,City Service,15:00:00,15,0.0,1
2024-10-05,Saturday,597,City Service,16:00:00,16,2.6,6
2024-10-05,Saturday,597,City Service,17:00:00,17,1.2,8
2024-10-05,Saturday,597,City Service,18:00:00,18,0.7,10
2024-10-05,Saturday,598,Commuter Express,08:00:00,8,0.5,8
2024-10-05,Saturday,598,Commuter Express,09:00:00,9,1.2,6
2024-10-05,Saturday,598,Commuter Express,10:00:00,10,0.0,3
2024-10-05,Saturday,598,Commuter Express,11:00:00,11,2.0,3
2024-10-05,Saturday,598,Commuter Express,12:00:00,12,1.2,2
2024-10-05,Saturday,598,Commuter Express,13:00:00,13,0.2,4
2024-10-05,Saturday,598,Commuter Express,14:00:00,14,0.3,3
2024-10-05,Saturday,598,Commuter Express,15:00:00,15,0.0,2
2024-10-05,Saturday,598,Commuter Express,16:00:00,16,0.0,4
2024-10-05,Saturday,598,Commuter Express,17:00:00,17,1.4,8
2024-10-05,Saturday,598,Commuter Express,18:00:00,18,0.3,6
2024-10-06,Sunday,597,City Service,08:00:00,8,1.1,8
2024-10-06,Sunday,597,City Service,09:00:00,9,1.0,7
2024-10-06,Sunday,597,City Service,10:00:00,10,0.9,4
2024-10-06,Sunday,597,City Service,11:00:00,11,1.7,3
2024-10-06,Sunday,597,City Service,12:00:00,12,0.0,2
2024-10-06,Sunday,597,City Service,13:00:00,13,0.2,3
2024-10-06,Sunday,597,City Service,14:00:00,14,1.2,1
2024-10-06,Sunday,597,City Service,15:00:00,15,0.7,4
2024-10-06,Sunday,597,City Service,16:00:00,16,0.9,6
2024-10-06,Sunday,597,City Service,17:00:00,17,1.3,3
2024-10-06,Sunday,597,City Service,18:00:00,18,0.7,8
2024-10-06,Sunday,598,Commuter Express,08:00:00,8,2.3,7
2024-10-06,Sunday,598,Commuter Express,09:00:00,9,1.4,9
2024-10-06,Sunday,598,Commuter Express,10:00:00,10,0.0,2
2024-10-06,Sunday,598,Commuter Express,11:00:00,11,0.1,2
2024-10-06,Sunday,598,Commuter Express,12:00:00,12,0.4,1
2024-10-06,Sunday,598,Commuter Express,13:00:00,13,0.0,4
2024-10-06,Sunday,598,Commuter Express,14:00:00,14,0.3,2
2024-10-06,Sunday,598,Commuter Express,15:00:00,15,0.0,3
2024-10-06,Sunday,598,Commuter Express,16:00:00,16,0.4,9
2024-10-06,Sunday,598,Commuter Express,17:00:00,17,0.1,6
2024-10-06,Sunday,598,Commuter Express,18:00:00,18,2.1,6
2024-10-07,Monday,597,City Service,08:00:00,8,2.3,15
2024-10-07,Monday,597,City Service,09:00:00,9,2.0,15
2024-10-07,Monday,597,City Service,10:00:00,10,0.5,4
2024-10-07,Monday,597,City Service,11:00:00,11,0.3,4
2024-10-07,Monday,597,City Service,12:00:00,12,0.0,4
2024-10-07,Monday,597,City Service,13:00:00,13,2.8,7
2024-10-07,Monday,597,City Service,14:00:00,14,0.7,9
2024-10-07,Monday,597,City Service,15:00:00,15,0.5,3
2024-10-07,Monday,597,City Service,16:00:00,16,2.5,16
2024-10-07,Monday,597,City Service,17:00:00,17,2.0,10
2024-10-07,Monday,597,City Service,18:00:00,18,2.2,13
2024-10-07,Monday,598,Commuter Express,08:00:00,8,2.2,12
2024-10-07,Monday,598,Commuter Express,09:00:00,9,4.1,14
2024-10-07,Monday,598,Commuter Express,10:00:00,10,0.8,4
2024-10-07,Monday,598,Commuter Express,11:00:00,11,0.0,2
2024-10-07,Monday,598,Commuter Express,12:00:00,12,2.1,5
2024-10-07,Monday,598,Commuter Express,13:00:00,13,0.7,6
2024-10-07,Monday,598,Commuter Express,14:00:00,14,0.4,6
2024-10-07,Monday,598,Commuter Express,15:00:00,15,0.3,7
2024-10-07,Monday,598,Commuter Express,16:00:00,16,5.0,20
2024-10-07,Monday,598,Commuter Express,17:00:00,17,3.4,17
2024-10-07,Monday,598,Commuter Express,18:00:00,18,1.9,10
2024-10-08,Tuesday,597,City Service,08:00:00,8,2.4,16
2024-10-08,Tuesday,597,City Service,09:00:00,9,1.8,13
2024-10-08,Tuesday,597,City Service,10:00:00,10,1.7,2
2024-10-08,Tuesday,597,City Service,11:00:00,11,0.6,8
2024-10-08,Tuesday,597,City Service,12:00:00,12,0.5,5
2024-10-08,Tuesday,597,City Service,13:00:00,13,1.4,5
