VehicleJourneyCode,LineRef,ServiceRef,JourneyPatternRef,DepartureTime,OperatorRef,TicketMachineJourneyCode,Date,Day_of_Week,Hour_of_Day,Actual_Delay_Minutes,Live_Traffic_Index,LineName,Route_Type
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-10-11,Friday,10,9,1.9,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-10-11,Friday,11,8,2.0,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-10-11,Friday,12,2,0.4,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-10-12,Saturday,9,4,1.2,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-10-12,Saturday,11,1,0.5,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-10-12,Saturday,10,4,0.6,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-10-12,Saturday,10,3,1.1,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-10-12,Saturday,11,5,0.2,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-10-12,Saturday,12,2,0.9,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-10-13,Sunday,9,8,1.8,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-10-13,Sunday,11,1,0.5,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-10-13,Sunday,10,1,1.1,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-10-13,Sunday,10,1,0.8,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-10-13,Sunday,11,0,0.4,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-10-13,Sunday,12,1,0.0,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-10-14,Monday,9,17,3.0,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-10-14,Monday,11,9,2.3,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-10-14,Monday,10,5,0.0,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-10-14,Monday,10,3,0.3,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-10-14,Monday,11,4,1.6,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-10-14,Monday,12,12,1.9,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-10-15,Tuesday,9,19,3.2,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-10-15,Tuesday,11,4,0.6,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-10-15,Tuesday,10,7,1.4,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-10-15,Tuesday,10,6,1.5,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-10-15,Tuesday,11,6,1.4,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-10-15,Tuesday,12,7,1.1,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-10-16,Wednesday,9,12,2.9,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-10-16,Wednesday,11,4,0.5,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-10-16,Wednesday,10,6,0.5,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-10-16,Wednesday,10,3,0.7,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-10-16,Wednesday,11,4,1.0,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-10-16,Wednesday,12,7,0.7,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-10-17,Thursday,9,14,3.1,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-10-17,Thursday,11,0,1.0,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-10-17,Thursday,10,2,0.0,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-10-17,Thursday,10,4,0.6,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-10-17,Thursday,11,0,0.7,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-10-17,Thursday,12,1,1.1,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-10-18,Friday,9,4,0.0,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-10-18,Friday,11,6,0.3,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-10-18,Friday,10,0,0.0,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-10-18,Friday,10,3,1.4,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-10-18,Friday,11,8,0.7,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-10-18,Friday,12,4,1.4,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-10-19,Saturday,9,9,1.5,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-10-19,Saturday,11,2,0.0,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-10-19,Saturday,10,3,0.7,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-10-19,Saturday,10,0,0.9,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-10-19,Saturday,11,0,0.0,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-10-19,Saturday,12,2,0.0,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-10-20,Sunday,9,6,1.6,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-10-20,Sunday,11,0,0.0,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-10-20,Sunday,10,4,1.4,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-10-20,Sunday,10,2,0.4,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-10-20,Sunday,11,1,0.0,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-10-20,Sunday,12,1,0.0,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-10-21,Monday,9,27,4.6,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-10-21,Monday,11,1,1.1,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-10-21,Monday,10,3,0.9,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-10-21,Monday,10,1,0.7,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-10-21,Monday,11,4,1.1,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-10-21,Monday,12,6,0.2,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-10-22,Tuesday,9,14,2.4,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-10-22,Tuesday,11,0,0.2,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-10-22,Tuesday,10,6,0.8,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-10-22,Tuesday,10,4,0.7,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-10-22,Tuesday,11,6,1.6,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-10-22,Tuesday,12,9,1.3,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-10-23,Wednesday,9,10,2.3,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-10-23,Wednesday,11,2,0.0,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-10-23,Wednesday,10,0,0.0,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-10-23,Wednesday,10,3,0.0,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-10-23,Wednesday,11,3,0.1,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-10-23,Wednesday,12,2,0.0,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-10-24,Thursday,9,7,1.4,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-10-24,Thursday,11,9,0.8,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-10-24,Thursday,10,5,0.6,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-10-24,Thursday,10,5,1.4,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-10-24,Thursday,11,5,0.2,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-10-24,Thursday,12,5,0.7,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-10-25,Friday,9,4,1.2,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-10-25,Friday,11,2,0.0,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-10-25,Friday,10,1,0.6,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-10-25,Friday,10,6,1.9,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-10-25,Friday,11,0,0.8,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-10-25,Friday,12,8,2.1,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-10-26,Saturday,9,10,1.9,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-10-26,Saturday,11,3,0.0,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-10-26,Saturday,10,2,0.5,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-10-26,Saturday,10,2,0.0,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-10-26,Saturday,11,2,0.0,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-10-26,Saturday,12,4,0.6,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-10-27,Sunday,9,9,1.1,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-10-27,Sunday,11,1,0.6,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-10-27,Sunday,10,3,0.0,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-10-27,Sunday,10,5,0.6,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-10-27,Sunday,11,3,0.2,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-10-27,Sunday,12,1,0.0,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-10-28,Monday,9,15,3.4,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-10-28,Monday,11,3,0.5,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-10-28,Monday,10,8,0.4,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-10-28,Monday,10,3,0.3,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-10-28,Monday,11,7,1.0,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-10-28,Monday,12,4,0.2,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-10-29,Tuesday,9,25,3.7,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-10-29,Tuesday,11,3,0.0,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-10-29,Tuesday,10,2,0.5,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-10-29,Tuesday,10,6,1.2,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-10-29,Tuesday,11,10,2.0,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-10-29,Tuesday,12,2,1.3,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-10-30,Wednesday,9,15,1.9,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-10-30,Wednesday,11,8,1.2,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-10-30,Wednesday,10,7,1.4,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-10-30,Wednesday,10,4,0.0,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-10-30,Wednesday,11,6,1.9,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-10-30,Wednesday,12,10,2.4,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-10-31,Thursday,9,14,2.7,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-10-31,Thursday,11,10,2.0,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-10-31,Thursday,10,6,1.3,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-10-31,Thursday,10,3,1.0,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-10-31,Thursday,11,12,2.9,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-10-31,Thursday,12,1,0.4,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-11-01,Friday,9,16,1.7,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-11-01,Friday,11,8,1.5,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-11-01,Friday,10,9,1.1,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-11-01,Friday,10,6,0.5,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-11-01,Friday,11,5,0.3,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-11-01,Friday,12,5,0.5,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-11-02,Saturday,9,11,1.4,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-11-02,Saturday,11,2,0.0,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-11-02,Saturday,10,4,0.0,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-11-02,Saturday,10,0,0.0,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-11-02,Saturday,11,4,0.7,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-11-02,Saturday,12,4,0.1,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-11-03,Sunday,9,10,1.0,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-11-03,Sunday,11,0,0.0,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-11-03,Sunday,10,1,0.2,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-11-03,Sunday,10,5,1.3,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-11-03,Sunday,11,2,0.9,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-11-03,Sunday,12,1,0.3,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-11-04,Monday,9,13,1.4,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-11-04,Monday,11,6,0.1,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-11-04,Monday,10,0,0.0,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-11-04,Monday,10,2,0.7,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-11-04,Monday,11,4,0.5,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-11-04,Monday,12,7,1.6,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-11-05,Tuesday,9,20,4.0,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-11-05,Tuesday,11,6,0.7,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-11-05,Tuesday,10,0,0.2,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-11-05,Tuesday,10,7,1.5,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-11-05,Tuesday,11,4,1.1,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-11-05,Tuesday,12,6,1.4,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-11-06,Wednesday,9,8,1.6,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-11-06,Wednesday,11,0,0.0,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-11-06,Wednesday,10,8,1.6,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-11-06,Wednesday,10,4,1.6,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-11-06,Wednesday,11,2,0.4,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-11-06,Wednesday,12,7,1.9,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-11-07,Thursday,9,8,0.5,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-11-07,Thursday,11,8,2.0,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-11-07,Thursday,10,7,1.3,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-11-07,Thursday,10,6,0.3,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-11-07,Thursday,11,4,1.6,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-11-07,Thursday,12,6,1.1,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-11-08,Friday,9,15,3.2,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-11-08,Friday,11,6,1.4,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-11-08,Friday,10,0,0.1,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-11-08,Friday,10,5,0.7,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-11-08,Friday,11,5,1.3,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-11-08,Friday,12,12,2.4,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-11-09,Saturday,9,4,0.0,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-11-09,Saturday,11,2,0.7,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-11-09,Saturday,10,3,0.0,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-11-09,Saturday,10,3,0.5,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-11-09,Saturday,11,2,0.1,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-11-09,Saturday,12,2,0.9,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-11-10,Sunday,9,7,1.0,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-11-10,Sunday,11,3,0.0,597,City Service
vj_3,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:05:00,tkt_oid,1005,2024-11-10,Sunday,10,2,0.0,597,City Service
vj_4,LCAC:PC0003576:7:597,PC0003576:7,jp_2,10:35:00,tkt_oid,1035,2024-11-10,Sunday,10,2,0.5,597,City Service
vj_5,LCAC:PC0003576:7:597,PC0003576:7,jp_2,11:35:00,tkt_oid,1135,2024-11-10,Sunday,11,1,0.0,597,City Service
vj_6,LCAC:PC0003576:7:597,PC0003576:7,jp_3,12:05:00,tkt_oid,1205,2024-11-10,Sunday,12,1,0.0,597,City Service
vj_1,LCAC:PC0003576:7:597,PC0003576:7,jp_1,09:35:00,tkt_oid,935,2024-11-11,Monday,9,28,5.0,597,City Service
vj_2,LCAC:PC0003576:7:597,PC0003576:7,jp_1,11:05:00,tkt_oid,1105,2024-11-11,Monday,11,0,1.0,597,City Service
